cohortId,targetId,targetName,strataId,strataName,cohortType
118008891,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,889,with Kidney failure,TwS
101009841,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,984,with BMI above 30,TwS
102009841,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,984,with BMI above 30,TwS
103009841,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,984,with BMI above 30,TwS
104009841,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,984,with BMI above 30,TwS
105009841,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,984,with BMI above 30,TwS
106009841,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,984,with BMI above 30,TwS
107009841,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,984,with BMI above 30,TwS
108009841,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,984,with BMI above 30,TwS
109009841,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,984,with BMI above 30,TwS
110009841,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,984,with BMI above 30,TwS
111009841,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,984,with BMI above 30,TwS
112009841,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,984,with BMI above 30,TwS
113009841,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,984,with BMI above 30,TwS
114009841,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,984,with BMI above 30,TwS
115009841,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,984,with BMI above 30,TwS
116009841,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,984,with BMI above 30,TwS
117009841,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,984,with BMI above 30,TwS
118009841,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,984,with BMI above 30,TwS
101009851,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
102009851,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
103009851,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
104009851,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
105009851,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
106009851,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
107009851,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
108009851,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
109009851,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
110009851,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
111009851,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
112009851,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
113009851,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
114009851,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
115009851,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
116009851,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
117009851,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
118009851,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,985,with Charlson Comorbidity Index (cut off 0),TwS
101009861,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
102009861,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
103009861,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
104009861,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
105009861,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
106009861,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
107009861,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
108009861,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
109009861,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
110009861,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
111009861,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
112009861,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
113009861,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
114009861,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
115009861,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
116009861,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
117009861,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
118009861,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,986,with Charlson Comorbidity Index (cut off 1),TwS
101009871,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
102009871,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
103009871,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
104009871,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
105009871,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
106009871,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
107009871,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
108009871,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
109009871,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
110009871,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
111009871,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
112009871,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
113009871,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
114009871,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
115009871,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
116009871,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
117009871,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
118009871,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,987,with Charlson Comorbidity Index (cut off >=2),TwS
101009991,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,999,with Psychological distress,TwS
102009991,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,999,with Psychological distress,TwS
103009991,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,999,with Psychological distress,TwS
104009991,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,999,with Psychological distress,TwS
105009991,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,999,with Psychological distress,TwS
106009991,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,999,with Psychological distress,TwS
107009991,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,999,with Psychological distress,TwS
108009991,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,999,with Psychological distress,TwS
109009991,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,999,with Psychological distress,TwS
110009991,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,999,with Psychological distress,TwS
111009991,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,999,with Psychological distress,TwS
112009991,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,999,with Psychological distress,TwS
113009991,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,999,with Psychological distress,TwS
114009991,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,999,with Psychological distress,TwS
115009991,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,999,with Psychological distress,TwS
116009991,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,999,with Psychological distress,TwS
117009991,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,999,with Psychological distress,TwS
118009991,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,999,with Psychological distress,TwS
